"";"Nom";"Annee";"Abroutissement";"Densite_lin";"Frequentation";"Altitude";"Pente";"Tirs";"X";"Y";"fabr";"lfrequentation";"resid.gam";"resid.gam.spat"
"2715";"SEMNOZ";2017;0;0;14278;599,523071289062;18,315486907959;5;943168,228679062;6536119,02687557;"0";9,56654520543029;-0,405570729846323;-0,222533837303877
"2722";"SEMNOZ";2017;1;15,9074258804321;18690;967,824096679688;7,94414806365967;0;941132,229523262;6531740,36713788;"1";9,83579740356618;0,733803423179989;0,699912354970009
"2732";"SEMNOZ";2017;1;9,60281276702881;8335;737,302001953125;11,8869285583496;1;943888,277323641;6526920,78167956;"1";9,02833876399315;1,4364723041961;0,975861449314925
"2738";"SEMNOZ";2017;1;18,8867702484131;22235;820,369934082031;2,98909187316895;2;941955,57940589;6534530,85485092;"1";10,0094678760734;0,590778882935159;0,877151719749588
"2739";"SEMNOZ";2017;0;5,756676197052;6315;825,146728515625;7,97254800796509;1;942203,572599476;6522146,4692828;"0";8,75084137537553;-1,12098107017531;-1,60587017077492
"2745";"SEMNOZ";2017;0;18,036527633667;3670;621,095275878906;25,640100479126;4;943137,238069553;6532522,40077846;"0";8,20821938349683;-1,00807384346421;-0,965696261281826
"2754";"SEMNOZ";2017;1;12,1690320968628;4614;851,989318847656;16,1658878326416;4;940746,375730669;6533342,30831009;"1";8,43706714693695;1,28941117294469;1,36477069898901
"2770";"SEMNOZ";2017;0;11,9471378326416;375;871,955688476562;24,0302677154541;5;941039,277566165;6520950,55299569;"0";5,92958914338989;-0,762424995719894;-1,04071665563649
"2791";"SEMNOZ";2017;1;17,4759044647217;6103;901,607482910156;2,32897257804871;4;941542,182556598;6532935,79796132;"1";8,71669957296429;0,530353314626606;0,587578863241994
"2801";"SEMNOZ";2017;0;0,21488881111145;108;971,985412597656;16,5221652984619;2;939079,033947445;6525363,604341;"0";4,69134788222914;-0,492107459499018;-0,537795505139352
"2811";"SEMNOZ";2017;0;9,65936088562012;390;999,803588867188;20,4905624389648;2;940319,210746802;6530148,75582854;"0";5,96870755998537;-0,945565908246688;-0,738931506371491
"2816";"SEMNOZ";2017;1;4,46443557739258;470;1402,04931640625;14,2025833129883;0;941462,997724568;6523744,4611098;"1";6,15485809401642;1,24284292454099;1,13228473370063
"2818";"SEMNOZ";2017;0;15,5070524215698;19517;897,975952148438;7,62035512924194;4;940739,490421839;6532543,05882991;"0";9,87909239570141;-1,64705225978943;-1,68253504905236
"2820";"SEMNOZ";2017;1;10,610860824585;11480;1388,10668945312;8,8807201385498;1;941108,130401866;6528942,99948674;"1";9,34844877409381;1,12199494127406;0,850916990878714
"2830";"SEMNOZ";2017;0;4,88042163848877;31;1223,751953125;20,2757511138916;1;941452,669528008;6522545,59578124;"0";3,46573590279973;-1,13349338656548;-1,18254225900959
"2837";"SEMNOZ";2017;1;6,29927730560303;4105;1365,44372558594;3,39405512809753;0;941514,63960635;6529738,80400357;"1";8,32020459757888;0,83888481667352;0,924282903389595
"2850";"SEMNOZ";2017;1;5,53401517868042;8030;1360,43920898438;15,2841711044312;1;941459,554985727;6523344,83921328;"1";8,99106433218846;0,97202731450339;0,844848914416366
"2855";"SEMNOZ";2017;1;12,6353368759155;119;1058,78332519531;8,2261438369751;0;941934,921269792;6532133,10580723;"1";4,78749174278205;1,09351372605496;1,00389905409725
"2896";"SEMNOZ";2017;1;14,0542240142822;8482;860,442199707031;9,14180564880371;3;941549,068360891;6533735,04765589;"1";9,04581943980773;1,14800608453746;1,00717649247946
"2915";"SEMNOZ";2017;1;7,16258239746094;7465;762,316589355469;6,61715221405029;1;942761,716394932;6535323,21914465;"1";8,91811465947453;1,25875619942674;1,61491325324994
"2928";"SW BAUGES";2017;1;11,6482534408569;7490;773,186218261719;13,1224412918091;0;941006,307011246;6512947,85433299;"1";8,92145757894788;0,671539370343757;0,726647554612491
"2940";"SW BAUGES";2017;1;7,59048509597778;94;1188,9638671875;25,491849899292;3;939943,66871606;6512533,38062324;"1";4,55387689160054;1,14871146648414;1,15044326529385
"2965";"SW BAUGES";2017;1;4,92415809631348;33;1535,37731933594;7,91539430618286;14;938234,693338392;6510853,59224532;"1";3,52636052461616;0,780399120641446;0,757326699538857
"2968";"SW BAUGES";2017;0;9,73233604431152;2895;1197,87097167969;18,2651405334473;0;939081,883760504;6510846,29580465;"0";7,97108575350561;-1,65833046339472;-1,61200042140805
"2979";"SW BAUGES";2017;1;6,34416103363037;4;1594,4697265625;9,2203197479248;1;937793,637659295;6510221,95083333;"1";1,6094379124341;1,09479898093421;1,13780615086507
"3006";"SW BAUGES";2017;1;9,00660037994385;16058;1494,65026855469;14,4437026977539;0;937800,154295712;6509586,45521997;"1";9,68402471906149;0,389693279062827;0,41630759134509
"3048";"SW BAUGES";2017;1;7,69795989990234;17;1098,86120605469;19,6074905395508;2;939700,858119656;6508934,64615999;"1";2,89037175789616;0,990271115897923;0,868465787872787
"3056";"SW BAUGES";2017;1;8,92110824584961;2429;1310,03918457031;21,4973182678223;0;938658,288553142;6510849,94409245;"1";7,79564653633459;0,770145953044564;0,80882396200348
"3075";"SW BAUGES";2017;0;9,73233604431152;2895;1197,87097167969;18,2651405334473;0;939080,059583403;6510634,49822418;"0";7,97108575350561;-1,65833046339472;-1,6272111466453
"3080";"SW BAUGES";2017;1;11,503698348999;483;1050,77819824219;14,5639772415161;0;939503,654715898;6510630,84980514;"1";6,18208490671663;0,75032364253075;0,780127863630945
"3083";"SW BAUGES";2017;0;3,4831440448761;47;1598,98815917969;10,834379196167;2;937907,354671071;6510432,78474621;"0";3,87120101090789;-0,660716266278283;-0,666723270577232
"3091";"SW BAUGES";2017;1;5,79069519042969;75;1342,10424804688;16,9663619995117;0;939304,626665287;6512115,25779032;"1";4,33073334028633;0,92179597929056;0,961430189152096
"3101";"SW BAUGES";2017;0;9,08050727844238;23;954,283630371094;19,1378059387207;1;940149,993503188;6511896,16285686;"0";3,17805383034795;-0,966900611163595;-0,924229051793778
"3116";"SW BAUGES";2017;1;7,5525426864624;99;862,711547851562;21,1323432922363;1;941011,780520332;6513583,24823896;"1";4,60517018598809;1,12670139728488;1,18573212796765
"3126";"SW BAUGES";2017;1;9,58951187133789;107;984,656677246094;23,8548583984375;2;940580,886730655;6512739,70536031;"1";4,68213122712422;1,60870707399214;1,61005245187
"3132";"SW BAUGES";2017;1;9,23036861419678;613;873,337463378906;20,3893928527832;0;940792,684622228;6512737,88091294;"1";6,41999492814714;1,24041048033397;1,27392601349034
"3147";"SW BAUGES";2017;1;8,97066116333008;16;918,257202148437;17,4094314575195;6;940359,966874726;6511682,54074637;"1";2,83321334405622;1,0506206775301;1,07040824075686
"3194";"SW BAUGES";2017;0;3,87679243087769;65;1278,28625488281;15,8341693878174;0;939950,966042101;6513380,57233256;"0";4,18965474202643;-0,66845613101702;-0,638020912474366
"3198";"SW BAUGES";2017;0;5,82158088684082;91;1184,7294921875;24,5877647399902;2;940160,939672445;6513166,95000476;"0";4,52178857704904;-0,940647773862642;-0,961914763300292
"3200";"SW BAUGES";2017;0;5,95918416976929;73;1273,74853515625;17,7653541564941;1;939945,493044787;6512745,17849995;"0";4,30406509320417;-1,4994785346698;-1,46370443439872
"3216";"SW BAUGES";2017;1;8,52720928192139;4435;861,068603515625;15,0531368255615;1;940573,589021976;6511892,51407821;"1";8,39750834847026;0,670575621580732;0,686021381523949
"3243";"SW BAUGES";2017;1;16,1435489654541;19227;1449,33850097656;14,9012584686279;0;938225,57314601;6509794,60464336;"1";9,86412282901385;0,267764823181844;0,283785485919353
"3260";"SW BAUGES";2017;1;12,1730623245239;59;967,895080566406;16,0775547027588;4;939929,07415302;6510838,99882423;"1";4,0943445622221;0,61709780946987;0,639409103204766
"3266";"SW BAUGES";2017;1;10,7376861572266;7112;1062,97692871094;14,6955289840698;0;939501,830473182;6510419,0522621;"1";8,86967937473351;0,667659461692265;0,668495026382177
"3277";"SW BAUGES";2017;1;8,38055896759033;250;1191,85876464844;17,2597255706787;2;939494,533520833;6509571,86242728;"1";5,52545293913178;0,670526949074891;0,623323622239451
"3279";"SW BAUGES";2017;1;9,16831874847412;54;1096,09436035156;17,8431625366211;0;939706,330915655;6509570,03817642;"1";4,00733318523247;1,1933225225479;1,11715101082585
"3298";"SW BAUGES";2017;1;8,27507209777832;1638;1544,60925292969;15,7248935699463;1;937801,978261198;6509798,25264286;"1";7,40184157874383;0,382380274764561;0,415027003944573
"3315";"SW BAUGES";2017;1;7,5525426864624;99;862,711547851562;21,1323432922363;1;941009,956015442;6513371,45023656;"1";4,60517018598809;1,12670139728488;1,17140749172001
"3327";"SW BAUGES";2017;1;9,23412322998047;5929;815,303894042969;18,2127990722656;0;941219,929467754;6513157,82774932;"1";8,68777949199177;0,89499296211174;0,928633335490889
"3350";"SW BAUGES";2017;0;9,91423797607422;7381;827,746887207031;16,8122749328613;1;940790,860158527;6512526,08304366;"0";8,90679988358994;-1,56752923002868;-1,5284373861672
"3369";"SW BAUGES";2017;0;9,08050727844238;23;954,283630371094;19,1378059387207;1;940151,81786009;6512107,96063048;"0";3,17805383034795;-0,966900611163595;-0,911599919014581
"3370";"SW BAUGES";2017;1;8,52720928192139;4435;861,068603515625;15,0531368255615;1;940575,413446358;6512104,31184812;"1";8,39750834847026;0,670575621580732;0,696387337291616
"3392";"SW BAUGES";2017;0;8,97066116333008;16;918,257202148437;17,4094314575195;6;940148,169148142;6511684,36511697;"0";2,83321334405622;-1,30971484111976;-1,26704949032613
"3406";"SW BAUGES";2017;1;10,3929052352905;26;986,250427246094;18,1519775390625;2;939934,54710025;6511474,39174582;"1";3,29583686600433;1,32497562394829;1,36480533245722
"3409";"SW BAUGES";2017;1;3,27457737922669;1369;1432,55004882812;11,7358417510986;1;938661,936777951;6511273,53936199;"1";7,22256601882217;1,60426098935975;1,59531469383834
"3421";"SW BAUGES";2017;0;4,34260082244873;78;1316,22985839844;3,42249798774719;1;939949,141707808;6513168,77435461;"0";4,36944785246702;-0,37454551567043;-0,38752093683512
"3429";"SW BAUGES";2017;0;8,08169937133789;0;1037,00769042969;25,4491500854492;2;940584,535596148;6513163,30120382;"0";0;-0,536732749828938;-0,524424192040753
"3439";"SW BAUGES";2017;1;6,31844902038574;9665;1366,16577148438;21,8347835540771;3;938660,112664623;6511061,74171035;"1";9,17636985240503;0,440772050481049;0,438239506873699
"3446";"SW BAUGES";2017;0;3,11593103408814;6660;1591,70288085938;13,9289503097534;0;937588,35688427;6509588,27916729;"0";8,80402490241318;-1,08461616684624;-1,116632335254
"3448";"SW BAUGES";2017;0;9,58951187133789;107;984,656677246094;23,8548583984375;2;940582,711162472;6512951,5032652;"0";4,68213122712422;-0,800566915437904;-0,788066215220218
"3451";"SW BAUGES";2017;1;11,5918474197388;2335;1202,18347167969;15,7310009002686;0;939078,235408151;6510422,70067744;"1";7,75619534394812;0,506405407586809;0,532496540340512
"3467";"SW BAUGES";2017;1;11,133017539978;2854;990,7587890625;17,9259586334229;0;939923,601222479;6510203,60620624;"1";7,95682712209011;0,74207733531853;0,707644323805558
"3475";"SW BAUGES";2017;1;12,5248727798462;4548;1265,69458007812;15,0268878936768;1;939074,587063196;6509999,10568517;"1";8,42266270757;0,279229169856802;0,288076013220712
"3486";"SW BAUGES";2017;1;16,1435489654541;19227;1449,33850097656;14,9012584686279;0;938013,775704526;6509796,42865998;"1";9,86412282901385;0,267764823181844;0,290635425729831
"3493";"SW BAUGES";2017;1;18,5501594543457;2656;1334,541015625;12,4287796020508;0;938649,168023445;6509790,95650895;"1";7,88495294575981;1,12445528492435;1,12512417471301
"3511";"SW BAUGES";2017;1;7,52233028411865;4166;1179,72497558594;16,4724235534668;0;939496,357756143;6509783,65983539;"1";8,33495163142245;0,44659712381203;0,415370451025931
"3512";"SW BAUGES";2017;1;12,4749641418457;10671;881,066528320313;11,9638776779175;0;940131,750036231;6509778,18697608;"1";9,2753787681554;0,451505824008594;0,424155636627366
"3534";"SW BAUGES";2017;1;13,177885055542;2963;1286,1962890625;14,7547521591187;0;939067,290395474;6509151,91610537;"1";7,99429498641598;0,261428297300716;0,255005461760527
"3550";"SW BAUGES";2017;0;3,27457737922669;1369;1432,55004882812;11,7358417510986;1;938873,734450027;6511271,71523126;"0";7,22256601882217;-0,803946698826389;-0,827720257415537
"3578";"SW BAUGES";2017;0;7,55457639694214;50;1114,37060546875;26,9368305206299;3;940369,088837223;6512741,52977394;"0";3,93182563272433;-0,932311551569359;-0,962196627507896
"3588";"SW BAUGES";2017;1;12,2531976699829;8701;883,061706542969;12,5000057220459;2;940135,39871478;6510201,78188237;"1";9,07130816328062;0,421711864616971;0,406567699881798
"3607";"SW BAUGES";2017;1;8,84172058105469;73;1050,68371582031;25,1665153503418;4;940367,264441009;6512529,73190094;"1";4,30406509320417;1,45780048157998;1,44379790721322
"3608";"SW BAUGES";2017;1;5,79069519042969;75;1342,10424804688;16,9663619995117;0;939302,802443346;6511903,46000928;"1";4,33073334028633;0,92179597929056;0,948500902214606
"3610";"SW BAUGES";2017;1;7,77322959899902;50;1192,4072265625;26,155143737793;1;939726,397976975;6511899,81150054;"1";3,93182563272433;1,44726652609174;1,42573219271224
"3617";"SW BAUGES";2017;1;8,66614437103271;0;1195,1748046875;17,5750923156738;0;939279,087726545;6509150,09192566;"1";0;1,49105296369474;1,42703092214151
"3619";"SW BAUGES";2017;1;8,63059234619141;3621;1157,57690429688;15,3457002639771;3;939288,208734459;6510209,07897549;"1";8,19478163844336;0,470552944302636;0,467876608143264
"3624";"SW BAUGES";2017;1;10,5495872497559;4363;1076,79895019531;15,8029375076294;1;939500,006232318;6510207,2547528;"1";8,38114434695296;0,675736936664275;0,663109889979132
"3636";"SW BAUGES";2017;1;16,1435489654541;19227;1449,33850097656;14,9012584686279;0;938227,397180798;6510006,40209629;"1";9,86412282901385;0,267764823181844;0,288512361644723
"3637";"SW BAUGES";2017;0;18,5501594543457;2656;1334,541015625;12,4287796020508;0;938862,789595368;6510000,92983854;"0";7,88495294575981;-1,23130140187843;-1,23707549767206
"3640";"SW BAUGES";2017;1;7,52233028411865;4166;1179,72497558594;16,4724235534668;0;939286,384529176;6509997,28149806;"1";8,33495163142245;0,44659712381203;0,432067410351746
"3676";"SW BAUGES";2017;1;18,9539985656738;28364;1391,6005859375;11,4251337051392;0;938437,37058565;6509792,78059302;"1";10,2529112697607;1,00960078733844;1,01276781955957
"3679";"SW BAUGES";2017;1;12,5248727798462;4548;1265,69458007812;15,0268878936768;1;939072,762893492;6509787,30823962;"1";8,42266270757;0,279229169856802;0,283356002576503
"3690";"SW BAUGES";2017;1;16,1499080657959;35383;1438,4423828125;10,3410177230835;0;938011,951705311;6509584,63123893;"1";10,4740150195482;0,326093100213341;0,342263198087979
"3699";"SW BAUGES";2017;1;16,1499080657959;35383;1438,4423828125;10,3410177230835;0;938223,749113067;6509582,80722416;"1";10,4740150195482;0,326093100213341;0,33425931441517
"3706";"SW BAUGES";2017;0;8,66614437103271;0;1195,1748046875;17,5750923156738;0;939492,709287374;6509360,06505289;"0";0;-0,893335790237244;-0,952537226228603
"3723";"SW BAUGES";2017;0;10,2181901931763;5962;992,786987304687;19,3840980529785;0;939914,479708654;6509144,6191842;"0";8,69332898912311;-1,50694384767891;-1,65658346334123
"3749";"SW BAUGES";2017;1;11,9161348342896;2363;1476,92358398437;18,6104125976562;1;938229,221217429;6510218,19958295;"1";7,76811037852599;0,348012078977949;0,379819798810371
"3758";"SW BAUGES";2017;1;8,8935546875;117;1127,97216796875;24,1695518493652;0;939724,573689407;6511688,01375695;"1";4,77068462446567;1,50227850456513;1,50219768626936
"3778";"SW BAUGES";2017;1;7,52233028411865;4166;1179,72497558594;16,4724235534668;0;939498,181993305;6509995,45727723;"1";8,33495163142245;0,44659712381203;0,422129683492794
"3784";"SW BAUGES";2017;0;3,33284711837769;113;1248,84875488281;14,9474363327026;0;940162,764040486;6513378,74798085;"0";4,7361984483945;-0,550998792712236;-0,535398066308816
"3788";"SW BAUGES";2017;0;8,62310981750488;121;1053,10046386719;23,2750949859619;6;939940,020064171;6512109,78497105;"0";4,80402104473326;-1,34335321365134;-1,3250647338411
"3821";"SW BAUGES";2017;1;3,33284711837769;113;1248,84875488281;14,9474363327026;0;940164,588410383;6513590,54599069;"1";4,7361984483945;1,97996589424117;2,02125007079783
"3823";"SW BAUGES";2017;1;6,98075294494629;7927;1433,96594238281;18,236644744873;6;938446,49094669;6510851,76818575;"1";8,97815607600982;0,222827092621547;0,235274600929995
"3827";"SW BAUGES";2017;1;10,8416042327881;6671;885,844543457031;13,0684680938721;0;940250,940450441;6510624,41311426;"1";8,80567494403858;0,812451993437354;0,781331119388549
"3831";"SW BAUGES";2017;0;6,43803834915161;86;1327,49133300781;9,55281352996826;2;939731,870850801;6512535,20493378;"0";4,46590811865458;-1,51893576399445;-1,47624710179062
"3849";"SW BAUGES";2017;0;8,10040378570557;97;1185,86901855469;23,4763088226318;3;939297,329788632;6511268,06686858;"0";4,58496747867057;-1,33860548609583;-1,32892605246004
"3855";"SW BAUGES";2017;0;8,561448097229;9;1241,1103515625;22,5475234985352;3;939083,707939454;6511058,09341885;"0";2,30258509299405;-1,08116030889236;-1,05437811162551
"3883";"SW BAUGES";2017;1;8,55906963348389;3460;1131,92858886719;14,0806016921997;3;939290,032941592;6510420,87648664;"1";8,14931284363534;0,490143536906006;0,496622148701882
"3900";"SW BAUGES";2017;1;12,8128108978272;30;1285,34265136719;14,9226541519165;0;939065,466233165;6508940,11879473;"1";3,43398720448515;0,540388824616285;0,524405235367433
"3905";"SW BAUGES";2017;1;11,503698348999;483;1050,77819824219;14,5639772415161;0;939505,478960466;6510842,64738191;"1";6,18208490671663;0,75032364253075;0,791526383194945
"3911";"SW BAUGES";2017;1;8,92110824584961;2429;1310,03918457031;21,4973182678223;0;938868,26201438;6510636,3223831;"1";7,79564653633459;0,770145953044564;0,780744416268167
"3918";"SW BAUGES";2017;0;18,5501594543457;2656;1334,541015625;12,4287796020508;0;938860,965459393;6509789,13239115;"0";7,88495294575981;-1,23130140187843;-1,25167942052774
"3923";"SW BAUGES";2017;0;10,3929052352905;26;986,250427246094;18,1519775390625;2;939932,722782652;6511262,59407156;"0";3,29583686600433;-1,03667614959731;-1,01423372887467
"3930";"SW BAUGES";2017;0;10,3879652023315;28;1050,43469238281;16,4550495147705;0;939507,303206886;6511054,44499241;"0";3,36729582998647;-1,02498522038848;-0,974465810776724
"3942";"SW BAUGES";2017;1;10,1769285202026;2674;881,380737304688;14,0604419708252;1;940354,493719514;6511047,1477347;"1";7,89170465933011;0,912198969914595;0,892550575752915
"3946";"SW BAUGES";2017;0;10,0582551956177;8323;879,016479492188;13,3958616256714;0;940140,871746516;6510837,17449479;"0";9,02689818751353;-1,51426271084333;-1,53415313507577
"3951";"SW BAUGES";2017;1;10,2181901931763;5962;992,786987304687;19,3840980529785;0;939916,304007712;6509356,41652115;"1";8,69332898912311;0,880395064846679;0,776022227198115
"3961";"SW BAUGES";2017;0;10,0582551956177;8323;879,016479492188;13,3958616256714;0;940139,047400749;6510625,37692358;"0";9,02689818751353;-1,51426271084333;-1,54936034937178
"3997";"SW BAUGES";2017;1;10,5495872497559;4363;1076,79895019531;15,8029375076294;1;939711,803728325;6510205,43049639;"1";8,38114434695296;0,675736936664275;0,648741898528581
"4011";"SW BAUGES";2017;0;12,4749641418457;10671;881,066528320313;11,9638776779175;0;940133,574374578;6509989,98441236;"0";9,2753787681554;-2,16056136900363;-2,20105571264903
"4019";"SW BAUGES";2017;1;8,53877353668213;61;979,213256835938;19,8366107940674;3;939910,831116098;6508721,02461146;"1";4,12713438504509;1,05016151876728;0,904843423233269
"4098";"SW BAUGES";2017;0;9,31154823303223;183;995,542724609375;21,8302001953125;2;940365,440046652;6512317,93406169;"0";5,21493575760899;-1,06809439899993;-1,05300444907331
"4113";"SW BAUGES";2017;0;8,84172058105469;73;1050,68371582031;25,1665153503418;4;940155,466579463;6512531,55627896;"0";4,30406509320417;-0,920841185903904;-0,91429493024677
"4133";"SW BAUGES";2017;0;3,42978072166443;21;1180,24987792969;21,0740146636963;2;940590,00890833;6513798,69522219;"0";3,09104245335832;-0,380261587996118;-0,385890976249797
"4134";"SW BAUGES";2017;0;7,77322959899902;50;1192,4072265625;26,155143737793;1;939728,222266397;6512111,60927788;"0";3,93182563272433;-0,929676202421987;-0,9350993253749
"4179";"SW BAUGES";2017;0;7,55457639694214;50;1114,37060546875;26,9368305206299;3;940159,115306261;6512955,15206242;"0";3,93182563272433;-0,932311551569359;-0,930762572678589
"4180";"SW BAUGES";2017;1;13,4515399932861;8829;883,465515136719;9,78384304046631;3;940126,277032319;6509142,79486959;"1";9,08591029359801;0,345883599705962;0,307309084935582
"4204";"SW BAUGES";2017;0;3,27457737922669;1369;1432,55004882812;11,7358417510986;1;938875,55859894;6511483,51291478;"0";7,22256601882217;-0,803946698826389;-0,815961495576182
"4214";"SW BAUGES";2017;0;8,95214462280273;20;1079,06860351563;20,2506713867188;1;939722,749403693;6511476,21604709;"0";3,04452243772342;-1,00680009830316;-0,972204697222344
"4247";"SW BAUGES";2017;1;8,62310981750488;121;1053,10046386719;23,2750949859619;6;939938,195741009;6511897,98719557;"1";4,80402104473326;1,02006220555579;1,02311958733775
"4259";"SW BAUGES";2017;0;8,10040378570557;97;1185,86901855469;23,4763088226318;3;939299,154005019;6511479,86454841;"0";4,58496747867057;-1,33860548609583;-1,31406614781219
"4276";"SW BAUGES";2017;1;9,61573696136475;10805;1116,98461914062;14,595775604248;0;939293,681361411;6510844,47161014;"1";9,28785681440401;0,649757669821654;0,677351157310008
"4278";"SW BAUGES";2017;0;5,51753377914429;79;1367,02673339844;4,50271272659302;0;939306,450889079;6512327,0556051;"0";4,38202663467388;-0,712066052685578;-0,710882224535198
"4306";"SW BAUGES";2017;0;2,42942881584168;43;1415,30737304687;12,29030418396;0;938877,382749702;6511695,31063204;"0";3,78418963391826;-0,328617933770904;-0,322857872222622
"4309";"SW BAUGES";2017;0;8,8935546875;117;1127,97216796875;24,1695518493652;0;939512,775957258;6511689,83802633;"0";4,77068462446567;-0,884180731434302;-0,866542227888484
"4326";"SW BAUGES";2017;0;9,35426235198975;2;1197,47412109375;17,5766181945801;0;939489,060826009;6508936,47040529;"0";1,09861228866811;-0,882125353272054;-0,97300108274228
